Frequency
312
293
291
337
298
340
1
288
300
1
297
328
347
316
314
302
310
301
1
304
332
318
308
311
317
315
320
1
340
319
327
286
327
346
340
300
1
1
308
326
308
311
333
328
311
276
319
272
337
300
329
292
294
332
334
293
292
319
310
308
307
297
305
320
278
308
342
310
331
275
1
1
1
1
1
