Frequency
323
329
2
299
300
1
326
311
340
287
1
1
1
5
1
2
296
305
300
326
292
296
1
319
319
1
1
2
1
1
1
2
1
2
1
1
272
317
325
292
1
333
313
312
335
1
1
1
2
3
296
302
309
305
1
311
309
295
300
1
1
3
1
1
1
1
1
2
2
5
1
1
3
2
2
2
3
3
2
3
2
1
1
1
1
1
1
2
1
2
2
288
311
286
314
1
1
314
284
287
294
1
2
6
1
1
300
306
324
333
2
302
271
317
307
1
1
1
2
3
2
1
1
1
1
1
1
1
325
319
329
312
1
352
305
335
299
2
2
1
298
294
331
320
1
281
304
304
327
1
2
1
3
1
1
1
1
1
1
1
1
2
1
3
2
1
3
1
2
1
3
2
2
1
1
2
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
2
2
1
1
1
1
1
1
1
2
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
