Frequency
312
328
307
308
298
313
280
281
298
319
333
313
325
326
319
322
1
318
282
337
322
312
314
327
322
1
294
302
296
307
309
301
297
349
2
1
1
2
2
2
2
1
2
1
1
1
1
317
333
337
333
294
300
312
295
290
313
296
310
300
310
332
308
1
1
299
273
338
312
321
324
340
343
1
1
299
278
300
297
337
320
313
313
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
